id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count,release_year,tagged_overview,simple_genres,joy,anger,sadness,fear,disgust,surprise,poster,full_poster
11622,Blast from the Past,"Science Fiction,Drama,Romance,Comedy",en,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",21.239,1999-02-12,6.7,819,1999,"11622 Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",Fiction,0.0641336366534233,0.1040067225694656,0.9433212876319884,0.0405644141137599,0.5494767427444458,0.1116901561617851,/u2mBCKZHSIqGvt0oJNYIoMCfcn1.jpg,https://image.tmdb.org/t/p/w500/u2mBCKZHSIqGvt0oJNYIoMCfcn1.jpg
438145,Black '47,"Drama,Western",en,"In 1847, when Ireland is in the grip of the Great Famine that has ravaged the country for two long years, Feeney, a hardened Irish Ranger who has been fighting for the British Army abroad, returns home to reunite with his estranged family, only to discover the cruelest reality, a black land where death reigns.",8.267,2018-09-05,6.7,236,2018,"438145 In 1847, when Ireland is in the grip of the Great Famine that has ravaged the country for two long years, Feeney, a hardened Irish Ranger who has been fighting for the British Army abroad, returns home to reunite with his estranged family, only to discover the cruelest reality, a black land where death reigns.",Fiction,0.123383067548275,0.5305679440498352,0.1164939850568771,0.0405644141137599,0.5494767427444458,0.2004708647727966,/qVYryTA9Tcyu1Sf1gES7xBkDv6y.jpg,https://image.tmdb.org/t/p/w500/qVYryTA9Tcyu1Sf1gES7xBkDv6y.jpg
13105,Mr. Mom,"Comedy,Drama",en,"Jack and Caroline are a couple making a decent living When Jack suddenly loses his job. They agree that he should stay at home and look after the house while Caroline works. It's just that he's never done it before, and really doesn't have a clue...",7.971,1983-07-22,6.7,234,1983,"13105 Jack and Caroline are a couple making a decent living When Jack suddenly loses his job. They agree that he should stay at home and look after the house while Caroline works. It's just that he's never done it before, and really doesn't have a clue...",Fiction,0.0641829594969749,0.1040067225694656,0.0513627976179122,0.0405644141137599,0.6667889952659607,0.7983582019805908,/dQeXRjxH7Onfy8n0WCPD7bKHIo8.jpg,https://image.tmdb.org/t/p/w500/dQeXRjxH7Onfy8n0WCPD7bKHIo8.jpg
3064,Chances Are,"Fantasy,Comedy,Romance",en,"Louie Jeffries is happily married to Corinne. On their first anniversary, Louie is killed crossing the road. Louie is reincarnated as Alex Finch, and twenty years later, fate brings Alex and Louie's daughter, Miranda, together. It's not until Alex is invited to Louie's home that he begins to remember his former life, wife and best friend. Of course, there's also the problem that he's attracted to Louie's/his own daughter.",10.679,1989-03-10,6.7,216,1989,"3064 Louie Jeffries is happily married to Corinne. On their first anniversary, Louie is killed crossing the road. Louie is reincarnated as Alex Finch, and twenty years later, fate brings Alex and Louie's daughter, Miranda, together. It's not until Alex is invited to Louie's home that he begins to remember his former life, wife and best friend. Of course, there's also the problem that he's attracted to Louie's/his own daughter.",Fiction,0.0727665424346923,0.1040067225694656,0.0513627976179122,0.913586437702179,0.9285285472869872,0.8393418192863464,/12QRT9hz7eHtpjoiwB7edP2FmV8.jpg,https://image.tmdb.org/t/p/w500/12QRT9hz7eHtpjoiwB7edP2FmV8.jpg
245916,Kill the Messenger,"Crime,Drama,Mystery,Thriller",en,A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.,8.84,2014-10-09,6.7,725,2014,245916 A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.,Fiction,0.4692243933677673,0.5015514492988586,0.0513627976179122,0.0405644141137599,0.9438963532447816,0.1116901561617851,/hYVAvYJXE4taTIh2y6F5mGJWfPm.jpg,https://image.tmdb.org/t/p/w500/hYVAvYJXE4taTIh2y6F5mGJWfPm.jpg
24803,Julie & Julia,"Romance,Drama",en,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",10.722,2009-08-06,6.7,1773,2009,"24803 Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",Fiction,0.0641336366534233,0.1040067225694656,0.9535515904426576,0.0611463002860546,0.89362633228302,0.2834199666976928,/1tWpsnSelznXfkdssCWQGgavRZM.jpg,https://image.tmdb.org/t/p/w500/1tWpsnSelznXfkdssCWQGgavRZM.jpg
13804,Fast & Furious,"Action,Crime,Drama,Thriller",en,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",27.545,2009-04-02,6.7,6036,2009,"13804 When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",Fiction,0.9690723419189452,0.287057489156723,0.9324360489845276,0.046139545738697,0.5494767427444458,0.1335528641939163,/3ZiM6gm2XL8qnhZCXsTjixvaH4v.jpg,https://image.tmdb.org/t/p/w500/3ZiM6gm2XL8qnhZCXsTjixvaH4v.jpg
9283,Beautiful Girls,"Comedy,Drama,Romance",en,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",6.219,1996-02-09,6.7,286,1996,"9283 During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",Fiction,0.0955236852169036,0.1068775057792663,0.1684337109327316,0.0405644141137599,0.5494767427444458,0.2085133045911789,/5VfgNZJvJ6FcwF3PPQbpUIzILkQ.jpg,https://image.tmdb.org/t/p/w500/5VfgNZJvJ6FcwF3PPQbpUIzILkQ.jpg
586461,Swallow,"Drama,Horror,Thriller",en,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.",13.761,2020-01-15,6.7,491,2020,"586461 Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.",Fiction,0.2235539853572845,0.1040067225694656,0.8848848342895508,0.0405644141137599,0.5494767427444458,0.1116901561617851,/ieFVFCLd1akOdYNx0MttGmgwCTT.jpg,https://image.tmdb.org/t/p/w500/ieFVFCLd1akOdYNx0MttGmgwCTT.jpg
27431,The Cat o' Nine Tails,"Horror,Mystery,Thriller",it,"A reporter and a blind, retired journalist try to solve a series of murders. The crimes are connected to experiments by a pharmaceutical company in secret research. The two end up becoming targets of the killer.",8.006,1971-02-12,6.7,315,1971,"27431 A reporter and a blind, retired journalist try to solve a series of murders. The crimes are connected to experiments by a pharmaceutical company in secret research. The two end up becoming targets of the killer.",Fiction,0.3871935904026031,0.7623664736747742,0.067861184477806,0.0405644141137599,0.5494767427444458,0.1989929527044296,/lzH4a8ROLD5kfA2M6tdePzINPnk.jpg,https://image.tmdb.org/t/p/w500/lzH4a8ROLD5kfA2M6tdePzINPnk.jpg
787,Mr. & Mrs. Smith,"Action,Comedy,Drama,Thriller",en,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",31.913,2005-06-07,6.7,8716,2005,"787 After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",Fiction,0.1056934520602226,0.1040067225694656,0.0513627976179122,0.4095631241798401,0.6587839722633362,0.2806177139282226,/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg,https://image.tmdb.org/t/p/w500/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg
594188,NiNoKuni,"Animation,Action,Adventure,Family,Fantasy,Romance",ja,"Adapted from the video game series of the same name, NiNoKuni follows high school peers Yuu and Haru who must travel between two separate yet parallel worlds to help save their childhood friend, Kotona, whose life is in danger. In this magical quest complicated by love, the three teens will be tasked with making the ultimate choice.",13.955,2019-08-23,6.7,200,2019,"594188 Adapted from the video game series of the same name, NiNoKuni follows high school peers Yuu and Haru who must travel between two separate yet parallel worlds to help save their childhood friend, Kotona, whose life is in danger. In this magical quest complicated by love, the three teens will be tasked with making the ultimate choice.",Fiction,0.0641336366534233,0.1040067225694656,0.9664708971977234,0.0426761806011199,0.8980475068092346,0.1116901561617851,/n7lHpceSzcUjt5kOMcEdlni6eOM.jpg,https://image.tmdb.org/t/p/w500/n7lHpceSzcUjt5kOMcEdlni6eOM.jpg
51980,Germinal,"Drama,Romance",fr,"It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them",9.033,1993-09-29,6.7,246,1993,"51980 It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them",Fiction,0.7310025691986084,0.2901370823383331,0.0782870128750801,0.1167716532945633,0.8851103782653809,0.089289404451847,/goeGgDKGaTzpXp6jJAvDWKT7P80.jpg,https://image.tmdb.org/t/p/w500/goeGgDKGaTzpXp6jJAvDWKT7P80.jpg
11322,Public Enemies,"Action,Crime",en,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",87.792,2009-07-01,6.7,3755,2009,"11322 Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",Fiction,0.0742949992418289,0.1040067225694656,0.7658091187477112,0.0405644141137599,0.5494767427444458,0.8818860650062561,/4C2Usp4K9CEV0Idy9VJv6tVOLpW.jpg,https://image.tmdb.org/t/p/w500/4C2Usp4K9CEV0Idy9VJv6tVOLpW.jpg
9588,Quigley Down Under,Western,en,"American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.",11.993,1990-10-17,6.7,288,1990,"9588 American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.",Fiction,0.0844583362340927,0.1040067225694656,0.1182580962777137,0.0405644141137599,0.8334724307060242,0.1116901561617851,/18qtvGCSIUjDXy9nNyJ9fU75c8j.jpg,https://image.tmdb.org/t/p/w500/18qtvGCSIUjDXy9nNyJ9fU75c8j.jpg
8669,Charlie Bartlett,"Comedy,Drama",en,"Awkward teenager Charlie Bartlett has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",8.622,2007-05-01,6.7,530,2007,"8669 Awkward teenager Charlie Bartlett has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",Fiction,0.0641336366534233,0.2326534390449524,0.1578046679496765,0.0588847436010837,0.9127811193466188,0.4272200167179107,/iXZaWYp4YlAJp8aZsiGtkUtUVzi.jpg,https://image.tmdb.org/t/p/w500/iXZaWYp4YlAJp8aZsiGtkUtUVzi.jpg
171540,Big Bad Wolves,"Comedy,Crime,Thriller,Horror",he,"Tel Aviv, Israel. The twisted paths of three very different men brutally collide due to a chain of unspeakable murders: a grieving father who has been doomed to seek vengeance and a police detective who boldly crosses the narrow boundary between law and crime meet a religion teacher suspected of being the murderer.",6.787,2013-04-21,6.7,293,2013,"171540 Tel Aviv, Israel. The twisted paths of three very different men brutally collide due to a chain of unspeakable murders: a grieving father who has been doomed to seek vengeance and a police detective who boldly crosses the narrow boundary between law and crime meet a religion teacher suspected of being the murderer.",Fiction,0.682126522064209,0.1040067225694656,0.141656681895256,0.0405644141137599,0.7093980312347412,0.1116901561617851,/wfPuo9AhLAjRWHzrvpBm9Imcmlw.jpg,https://image.tmdb.org/t/p/w500/wfPuo9AhLAjRWHzrvpBm9Imcmlw.jpg
7453,The Hitchhiker's Guide to the Galaxy,"Adventure,Comedy,Science Fiction",en,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",18.892,2005-04-28,6.7,3304,2005,"7453 Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",Fiction,0.0584985762834548,0.0283549837768077,0.6190502643585205,0.0062863575294613,0.8477741479873657,0.0318662226200103,/i3IOqOFdAdjw0ebQXkIevybkkNF.jpg,https://image.tmdb.org/t/p/w500/i3IOqOFdAdjw0ebQXkIevybkkNF.jpg
2976,Hairspray,"Comedy,Romance,Drama",en,"Pleasantly plump teenager Tracy Turnblad auditions to be on Baltimore's most popular dance show - The Corny Collins Show - and lands a prime spot. Through her newfound fame, she becomes determined to help her friends and end the racial segregation that has been a staple of the show.",16.683,2007-07-19,6.7,2202,2007,"2976 Pleasantly plump teenager Tracy Turnblad auditions to be on Baltimore's most popular dance show - The Corny Collins Show - and lands a prime spot. Through her newfound fame, she becomes determined to help her friends and end the racial segregation that has been a staple of the show.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.9209719896316528,0.6292389035224915,0.1116901561617851,/yEvDbpmY9Q5Sya7gJxxX7VIZanZ.jpg,https://image.tmdb.org/t/p/w500/yEvDbpmY9Q5Sya7gJxxX7VIZanZ.jpg
433252,Our Souls at Night,"Romance,Drama",en,"Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",10.234,2017-09-29,6.7,371,2017,"433252 Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.0405644141137599,0.8082849383354187,0.7960858345031738,/2ec2qzc9izRpDDCgNNU3CNZ8wX.jpg,https://image.tmdb.org/t/p/w500/2ec2qzc9izRpDDCgNNU3CNZ8wX.jpg
8265,Welcome to the Sticks,"Comedy,Drama,Romance",fr,"Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",17.52,2008-02-20,6.7,2106,2008,"8265 Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",Fiction,0.4636303186416626,0.1431438624858856,0.1017594933509826,0.0405644141137599,0.815700113773346,0.9897515773773192,/sBmLZreEkVK3bc6LLEyZFgKuxjk.jpg,https://image.tmdb.org/t/p/w500/sBmLZreEkVK3bc6LLEyZFgKuxjk.jpg
1597,Meet the Parents,"Comedy,Romance",en,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",24.353,2000-10-06,6.7,5044,2000,"1597 Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.8683956265449524,0.5494767427444458,0.1116901561617851,/qcVrlyPFlPgCsmzorvELvpJN9Be.jpg,https://image.tmdb.org/t/p/w500/qcVrlyPFlPgCsmzorvELvpJN9Be.jpg
25389,Matinee,"Comedy,Drama",en,"A showman introduces a small coastal town to a unique movie experience and capitalises on the Cuban Missile crisis hysteria with a kitschy horror extravaganza combining film effects, stage props and actors in rubber suits in this salute to the B-movie.",7.571,1993-01-29,6.7,201,1993,"25389 A showman introduces a small coastal town to a unique movie experience and capitalises on the Cuban Missile crisis hysteria with a kitschy horror extravaganza combining film effects, stage props and actors in rubber suits in this salute to the B-movie.",Fiction,0.0641336366534233,0.1040067225694656,0.7314714193344116,0.1974181681871414,0.5494767427444458,0.1116901561617851,/nfTkAIHLQ0XGVAxJefC8zX5yYrr.jpg,https://image.tmdb.org/t/p/w500/nfTkAIHLQ0XGVAxJefC8zX5yYrr.jpg
25095,Wuthering Heights,"Drama,Romance",en,"Young orphan Heathcliff is adopted by the wealthy Earnshaw family and moves into their estate, Wuthering Heights. Soon, the new resident falls for his compassionate foster sister, Cathy. The two share a remarkable bond that seems unbreakable until Cathy, feeling the pressure of social convention, suppresses her feelings and marries Edgar Linton, a man of means who befits her stature. Heathcliff vows to win her back.",11.632,1992-10-16,6.7,222,1992,"25095 Young orphan Heathcliff is adopted by the wealthy Earnshaw family and moves into their estate, Wuthering Heights. Soon, the new resident falls for his compassionate foster sister, Cathy. The two share a remarkable bond that seems unbreakable until Cathy, feeling the pressure of social convention, suppresses her feelings and marries Edgar Linton, a man of means who befits her stature. Heathcliff vows to win her back.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.7082048654556274,0.8739259243011475,0.9258769154548644,/60OypzgF62FE8PWxXi5zSI1bLyS.jpg,https://image.tmdb.org/t/p/w500/60OypzgF62FE8PWxXi5zSI1bLyS.jpg
568620,Snake Eyes: G.I. Joe Origins,"Action,Adventure",en,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",186.134,2021-06-26,6.7,1177,2021,"568620 After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.6211658120155334,0.8311222195625305,0.1116901561617851,/2OFg5p9yarI5zZsUWKCRgBgPctj.jpg,https://image.tmdb.org/t/p/w500/2OFg5p9yarI5zZsUWKCRgBgPctj.jpg
11548,*batteries not included,"Science Fiction,Comedy,Family,Fantasy",en,"In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",12.281,1987-12-18,6.7,553,1987,"11548 In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",Fiction,0.9175270199775696,0.1040067225694656,0.0513627976179122,0.0515259057283401,0.8983737230300903,0.1116901561617851,/b7HsWYjyrVkDPkAFFAGZ76iainK.jpg,https://image.tmdb.org/t/p/w500/b7HsWYjyrVkDPkAFFAGZ76iainK.jpg
87492,Foxcatcher,"Drama,Thriller",en,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,8.163,2014-11-14,6.7,1976,2014,87492 The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,Fiction,0.0641336366534233,0.1040067225694656,0.130859687924385,0.431611567735672,0.5494767427444458,0.1116901561617851,/tT8vexYdyHG0nHyXQkhzt8tbFkt.jpg,https://image.tmdb.org/t/p/w500/tT8vexYdyHG0nHyXQkhzt8tbFkt.jpg
448095,I Still See You,"Thriller,Fantasy",en,"A spellbinding and romantic supernatural thriller. Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.",14.041,2018-09-27,6.7,513,2018,"448095 A spellbinding and romantic supernatural thriller. Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.",Fiction,0.0641336366534233,0.1040067225694656,0.9901828169822692,0.0405644141137599,0.5494767427444458,0.1116901561617851,/7rqpB7coXaNvTVMWb5vL8qU0pBp.jpg,https://image.tmdb.org/t/p/w500/7rqpB7coXaNvTVMWb5vL8qU0pBp.jpg
209185,The Grand Seduction,Comedy,en,"A small fishing village must procure a local doctor to secure a lucrative business contract. When unlikely candidate and big city doctor Paul Lewis lands in their lap for a trial residence, the townsfolk rally together to charm him into staying. As the doctor’s time in the village winds to a close, acting mayor Murray French has no choice but to pull out all the stops and begin The Grand Seduction.",12.213,2014-05-30,6.7,248,2014,"209185 A small fishing village must procure a local doctor to secure a lucrative business contract. When unlikely candidate and big city doctor Paul Lewis lands in their lap for a trial residence, the townsfolk rally together to charm him into staying. As the doctor’s time in the village winds to a close, acting mayor Murray French has no choice but to pull out all the stops and begin The Grand Seduction.",Fiction,0.0641336366534233,0.1040067225694656,0.1058909744024276,0.2992965579032898,0.6129652857780457,0.3216817378997803,/3ibhaKHtpEL09IoT3w9FY3Iv6OG.jpg,https://image.tmdb.org/t/p/w500/3ibhaKHtpEL09IoT3w9FY3Iv6OG.jpg
11977,Caddyshack,Comedy,en,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.",14.835,1980-07-25,6.7,903,1980,"11977 At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.7958466410636902,0.9043039083480836,0.1116901561617851,/3tqRm30c1Nbe82xvBOdRhYh0Uet.jpg,https://image.tmdb.org/t/p/w500/3tqRm30c1Nbe82xvBOdRhYh0Uet.jpg
1911,The 13th Warrior,"Adventure,History,Action",en,"A Muslim ambassador exiled from his homeland, Ahmad ibn Fadlan finds himself in the company of Vikings. While the behavior of the Norsemen initially offends ibn Fadlan, the more cultured outsider grows to respect the tough, if uncouth, warriors. During their travels together, ibn Fadlan and the Vikings get word of an evil presence closing in, and they must fight the frightening and formidable force, which was previously thought to exist only in legend.",21.789,1999-08-13,6.7,1469,1999,"1911 A Muslim ambassador exiled from his homeland, Ahmad ibn Fadlan finds himself in the company of Vikings. While the behavior of the Norsemen initially offends ibn Fadlan, the more cultured outsider grows to respect the tough, if uncouth, warriors. During their travels together, ibn Fadlan and the Vikings get word of an evil presence closing in, and they must fight the frightening and formidable force, which was previously thought to exist only in legend.",Fiction,0.0756475701928138,0.8601123690605164,0.9889591932296752,0.0405644141137599,0.5494767427444458,0.3385352790355682,/xlSyZzufbB8Nq058EwAVA9HaMbt.jpg,https://image.tmdb.org/t/p/w500/xlSyZzufbB8Nq058EwAVA9HaMbt.jpg
1635,The Island,"Action,Thriller,Science Fiction,Adventure",en,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",21.65,2005-07-21,6.7,4585,2005,"1635 In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",Fiction,0.4230205714702606,0.2307738065719604,0.0513627976179122,0.0405644141137599,0.9228971600532532,0.1116901561617851,/zZZ1FDl5FPClZ9OnMrlaPA4Iuxv.jpg,https://image.tmdb.org/t/p/w500/zZZ1FDl5FPClZ9OnMrlaPA4Iuxv.jpg
337674,Elle,"Drama,Thriller",fr,"When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",15.253,2016-05-25,6.7,1552,2016,"337674 When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",Fiction,0.2895138263702392,0.1286925822496414,0.6120944023132324,0.0405644141137599,0.5504650473594666,0.1116901561617851,/wmJ1RQMhUr05KNJjFT4AnslgfMW.jpg,https://image.tmdb.org/t/p/w500/wmJ1RQMhUr05KNJjFT4AnslgfMW.jpg
238636,The Purge: Anarchy,"Horror,Thriller",en,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",61.446,2014-07-17,6.7,5623,2014,"238636 One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",Fiction,0.8959515690803528,0.1040067225694656,0.7007654309272766,0.0405644141137599,0.7680602669715881,0.1116901561617851,/blfZnm6StMPnTY35kaooPBCsSVp.jpg,https://image.tmdb.org/t/p/w500/blfZnm6StMPnTY35kaooPBCsSVp.jpg
